seq1170	1.000000e+00
seq1378	1.000000e+00
seq180	3.651838e-01
seq760	8.602741e-01
seq1827	1.000000e+00
seq1558	5.932283e-01
seq1546	1.000000e+00
seq305	1.000000e+00
seq228	5.974104e-01
seq1137	7.098425e-01
seq598	8.451220e-01
seq1142	1.000000e+00
seq557	5.657295e-01
seq326	1.000000e+00
seq1358	4.243047e-01
seq163	6.101679e-01
seq809	1.000000e+00
seq886	4.743972e-01
seq1039	4.585995e-01
seq576	8.743514e-01
seq845	7.448598e-01
seq1650	7.883579e-01
seq834	8.035144e-01
seq1537	1.000000e+00
seq1578	1.000000e+00
seq1050	1.000000e+00
seq708	8.451449e-01
seq254	6.792888e-01
seq1610	1.000000e+00
seq105	9.619573e-01
seq1629	9.523416e-01
seq1238	8.005202e-01
seq245	1.000000e+00
seq943	1.000000e+00
seq1636	7.710297e-01
seq1003	9.717930e-01
seq693	7.083553e-01
seq1109	1.000000e+00
seq547	4.247591e-01
seq526	7.259720e-01
seq376	5.703127e-01
seq631	1.000000e+00
seq1680	5.010941e-01
seq263	5.338929e-01
seq156	1.000000e+00
seq242	1.000000e+00
seq1175	9.968045e-01
seq1054	4.044007e-01
seq1516	1.000000e+00
seq1144	9.093123e-01
seq1252	6.530843e-01
seq885	1.000000e+00
seq1120	1.000000e+00
seq1393	6.361304e-01
seq1332	9.145663e-01
seq1659	6.996983e-01
seq744	2.502200e-01
seq528	1.000000e+00
seq1712	8.950869e-01
seq18	1.000000e+00
seq311	8.651723e-01
seq1779	7.319589e-01
seq390	8.235942e-01
seq403	1.000000e+00
seq130	1.000000e+00
seq414	6.945043e-01
seq1232	4.027004e-01
seq1425	1.000000e+00
seq1757	6.536697e-01
seq652	3.751526e-01
seq1683	8.892460e-01
seq187	8.820245e-01
seq654	4.472183e-02
seq958	2.531486e-01
seq364	8.938526e-01
seq745	9.252357e-01
seq365	6.285988e-01
seq840	1.000000e+00
seq592	3.296963e-01
seq1085	1.000000e+00
seq626	3.602077e-01
seq593	4.700323e-01
seq890	7.712755e-01
seq1819	1.000000e+00
seq368	7.026959e-01
seq687	9.810823e-01
seq442	4.869008e-01
seq1047	6.776863e-01
seq306	5.851929e-01
seq1433	1.000000e+00
seq1717	1.000000e+00
seq1760	7.322272e-01
seq1024	4.498847e-01
seq1753	5.635849e-01
seq877	1.000000e+00
seq1446	7.976333e-01
seq962	1.000000e+00
seq1387	7.550419e-01
seq516	7.482980e-01
seq1168	6.492107e-01
seq437	6.488468e-01
seq979	9.390651e-01
seq1766	9.258276e-01
seq436	8.135343e-01
seq929	1.000000e+00
seq1501	8.561670e-01
seq1481	9.638952e-01
seq450	6.468034e-01
seq1691	8.991826e-01
seq1616	4.859960e-01
seq1016	3.341596e-01
seq1535	1.000000e+00
seq764	1.000000e+00
seq666	1.000000e+00
seq1078	6.942209e-01
seq249	8.811453e-01
seq935	3.137796e-01
seq1686	1.000000e+00
seq1569	5.020183e-01
seq980	2.879089e-01
seq839	7.378878e-01
seq655	9.435290e-01
seq1432	1.000000e+00
seq1670	9.630703e-01
seq469	3.681866e-01
seq277	9.825958e-01
seq280	6.912684e-01
seq782	4.794102e-01
seq410	1.000000e+00
seq351	1.000000e+00
seq1092	5.841460e-01
seq78	1.000000e+00
seq1133	4.762254e-01
seq569	8.892507e-01
seq661	7.976891e-01
seq1325	9.217097e-01
seq1482	9.620562e-01
seq456	1.000000e+00
seq1548	8.620399e-01
seq1172	8.910089e-01
seq1104	5.392484e-01
seq85	4.790887e-01
seq635	9.100540e-01
seq767	9.851994e-01
seq899	8.806516e-01
seq1696	3.555287e-02
seq1467	1.000000e+00
seq990	7.317183e-01
seq686	1.000000e+00
seq867	8.854075e-01
seq94	8.246116e-01
seq417	1.000000e+00
seq634	7.725102e-01
seq316	5.399443e-01
seq1327	1.000000e+00
seq244	1.000000e+00
seq1806	8.878249e-01
seq871	7.141671e-01
seq1701	9.060669e-01
seq1787	6.966817e-01
seq1823	1.000000e+00
seq495	5.049456e-01
seq1150	5.701909e-01
seq633	9.770376e-01
seq1536	7.612253e-01
seq1532	6.134714e-01
seq1586	1.000000e+00
seq407	8.293442e-01
seq1619	6.723273e-01
seq937	6.805405e-01
seq423	4.207176e-01
seq838	1.000000e+00
seq1658	4.907193e-01
seq265	9.642177e-01
seq637	1.000000e+00
seq742	7.408305e-01
seq1365	1.000000e+00
seq1455	8.848062e-01
seq1385	3.876774e-01
seq1058	1.000000e+00
seq1490	5.371627e-01
seq810	6.601885e-01
seq903	9.932801e-01
seq1831	9.767918e-02
seq544	6.842483e-01
seq32	7.179754e-01
seq786	1.000000e+00
seq1360	6.115589e-01
seq10	7.218291e-01
seq1791	1.000000e+00
seq1200	5.835731e-01
seq1699	5.944081e-01
seq1512	9.401242e-01
seq725	1.000000e+00
seq116	8.483710e-01
seq1007	1.000000e+00
seq1177	1.000000e+00
seq213	7.848568e-01
seq615	1.000000e+00
seq349	4.722732e-01
seq90	1.000000e+00
seq613	6.436604e-01
seq101	3.417377e-01
seq1721	7.802908e-01
seq1607	9.200757e-01
seq1034	8.372758e-01
seq459	9.277364e-01
seq1704	9.541266e-01
seq111	6.508301e-01
seq1355	8.402073e-01
seq1160	8.845496e-01
seq1255	7.291438e-01
seq1508	8.715086e-01
seq159	1.000000e+00
seq1224	1.000000e+00
seq1202	5.780630e-01
seq15	6.363789e-01
seq1192	9.937946e-01
seq1115	6.469093e-01
seq963	9.394983e-01
seq734	9.979096e-01
seq239	1.000000e+00
seq13	1.000000e+00
seq690	7.816753e-01
seq750	1.000000e+00
seq1667	5.312905e-01
seq707	3.571264e-01
seq1084	8.612194e-01
seq1826	1.000000e+00
seq539	6.005312e-01
seq1218	5.087724e-01
seq1267	7.376353e-01
seq360	1.526236e-01
seq536	8.294447e-01
seq1296	1.000000e+00
seq1291	1.000000e+00
seq1815	7.402168e-01
seq222	5.371793e-01
seq1062	9.558690e-01
seq157	1.000000e+00
seq51	1.000000e+00
seq1505	9.517632e-01
seq53	7.835746e-01
seq509	9.053951e-01
seq1375	6.336956e-01
seq927	1.000000e+00
seq430	7.444273e-02
seq1106	8.332725e-01
seq1759	5.256545e-01
seq471	2.336873e-01
seq737	8.279130e-01
seq1043	1.000000e+00
seq959	1.435632e-01
seq1652	8.851231e-01
seq1459	9.059249e-01
seq619	1.000000e+00
seq178	2.016390e-01
seq784	8.008245e-01
seq335	1.000000e+00
seq724	7.063120e-01
seq551	6.354184e-02
seq1461	1.000000e+00
seq340	1.000000e+00
seq924	8.976921e-01
seq203	6.974563e-01
seq1626	1.000000e+00
seq762	7.435569e-01
seq1703	1.000000e+00
seq919	9.266556e-01
seq1456	8.223512e-01
seq987	1.000000e+00
seq618	3.675993e-01
seq477	1.000000e+00
seq1230	4.781244e-01
seq212	4.824690e-01
seq284	5.603867e-01
seq1318	1.000000e+00
seq453	8.414990e-01
seq533	1.000000e+00
seq1582	9.732612e-01
seq1470	9.214295e-01
seq27	5.896565e-01
seq1813	1.000000e+00
seq1520	1.000000e+00
seq1655	7.606137e-01
seq501	1.000000e+00
seq1265	4.949924e-01
seq1772	1.000000e+00
seq778	6.841539e-01
seq1404	1.000000e+00
seq1128	5.966427e-01
seq304	9.439860e-01
seq1411	5.108314e-01
seq849	7.267793e-01
seq1608	8.612298e-01
seq541	9.159341e-01
seq1114	3.083954e-01
seq779	1.000000e+00
seq1322	7.621967e-01
seq268	9.110414e-01
seq408	1.000000e+00
seq138	1.000000e+00
seq1454	1.000000e+00
seq1408	1.000000e+00
seq1751	1.000000e+00
seq1045	5.331307e-01
seq1130	4.064779e-01
seq1533	9.836443e-02
seq345	8.683226e-01
seq1794	5.436614e-01
seq145	1.000000e+00
seq169	1.000000e+00
seq1420	5.054776e-01
seq1412	8.864167e-01
seq197	9.506458e-01
seq1294	8.772436e-01
seq823	1.000000e+00
seq565	6.721643e-01
seq642	1.000000e+00
seq1552	9.156251e-01
seq118	9.676909e-01
seq483	5.808316e-01
seq969	8.480155e-01
seq451	5.029557e-01
seq1181	1.000000e+00
seq1660	7.076005e-01
seq1462	1.000000e+00
seq392	3.414288e-01
seq272	7.463763e-01
seq1346	5.341378e-01
seq455	1.000000e+00
seq677	9.161663e-01
seq773	9.367552e-01
seq909	1.000000e+00
seq841	3.825805e-01
seq454	1.000000e+00
seq1810	5.431613e-01
seq881	8.441363e-01
seq426	9.549065e-01
seq546	1.000000e+00
seq226	2.813996e-01
seq1210	6.760978e-01
seq1336	8.739714e-01
seq790	9.973490e-01
seq462	1.000000e+00
seq1394	7.580426e-01
seq329	8.510797e-01
seq856	1.000000e+00
seq151	7.770110e-01
seq679	1.000000e+00
seq139	2.802493e-01
seq225	4.411212e-01
seq394	5.121192e-01
seq812	1.000000e+00
seq1017	1.000000e+00
seq230	7.023930e-01
seq1531	4.981636e-01
seq1805	1.000000e+00
seq1590	7.677347e-01
seq204	1.000000e+00
seq496	9.635621e-01
seq931	6.101322e-01
seq1487	6.768212e-01
seq1423	7.079855e-01
seq332	1.000000e+00
seq81	1.000000e+00
seq1736	6.916756e-01
seq1225	8.149113e-01
seq1117	8.022027e-01
seq1550	7.998061e-01
seq172	1.000000e+00
seq1774	8.635227e-01
seq1739	9.828350e-01
seq636	1.000000e+00
seq1775	1.000000e+00
seq800	1.000000e+00
seq370	9.479988e-01
seq315	3.730716e-01
seq1715	6.537564e-01
seq386	5.422056e-01
seq1450	3.837068e-01
seq128	1.000000e+00
seq1118	7.231809e-01
seq581	9.580678e-01
seq1027	6.563217e-01
seq1604	6.583931e-01
seq603	9.186607e-01
seq850	9.164695e-01
seq1	8.535801e-01
seq294	9.991744e-01
seq953	9.110563e-01
seq291	8.284735e-01
seq1099	6.638216e-01
seq1785	7.946262e-01
seq928	9.760608e-01
seq1257	5.706903e-01
seq1540	9.682347e-01
seq1372	7.781703e-01
seq912	9.536326e-01
seq1484	7.887416e-01
seq1603	6.906761e-01
seq1303	4.892964e-01
seq95	9.039224e-01
seq616	1.000000e+00
seq939	7.957288e-01
seq117	1.000000e+00
seq1594	9.874046e-01
seq338	4.378094e-01
seq67	8.640783e-01
seq915	1.000000e+00
seq1049	8.530688e-01
seq1497	1.000000e+00
seq488	5.737321e-01
seq107	9.344111e-01
seq485	1.000000e+00
seq237	5.117328e-01
seq711	8.730434e-01
seq668	8.684220e-01
seq1251	9.612611e-01
seq452	8.952633e-01
seq614	6.692131e-01
seq109	8.577048e-01
seq1135	2.613191e-01
seq1803	5.867112e-01
seq970	1.000000e+00
seq1368	1.000000e+00
seq599	7.487048e-01
seq1013	1.000000e+00
seq83	6.132634e-01
seq1070	1.000000e+00
seq395	8.467268e-01
seq478	6.809242e-01
seq409	9.124038e-01
seq49	8.716154e-01
seq1398	1.000000e+00
seq887	1.000000e+00
seq1179	6.989140e-01
seq34	2.284265e-01
seq1289	8.946548e-01
seq1311	7.259173e-01
seq1222	8.510264e-01
seq894	1.000000e+00
seq1359	8.559893e-01
seq1060	1.000000e+00
seq52	1.000000e+00
seq1675	6.475245e-01
seq1653	4.603436e-01
seq1074	1.000000e+00
seq1690	7.704196e-01
seq355	7.139922e-01
seq1035	5.492779e-01
seq119	7.541176e-01
seq1073	6.956203e-01
seq357	6.731243e-01
seq1317	6.075788e-01
seq1240	5.656170e-01
seq1745	5.891991e-01
seq1098	3.859113e-01
seq1030	1.000000e+00
seq494	2.206052e-01
seq420	7.086747e-01
seq1705	1.000000e+00
seq729	1.000000e+00
seq1319	1.000000e+00
seq1413	7.381064e-01
seq1829	6.525367e-01
seq1451	1.595143e-01
seq676	9.980947e-01
seq650	1.000000e+00
seq21	8.553528e-01
seq61	1.000000e+00
seq1480	8.672840e-01
seq977	8.012404e-01
seq255	6.878746e-01
seq824	9.762300e-01
seq828	1.000000e+00
seq500	4.757572e-01
seq1801	9.632515e-01
seq691	1.000000e+00
seq1561	1.000000e+00
seq698	6.148050e-01
seq1738	1.000000e+00
seq740	7.806485e-01
seq1602	9.809768e-01
seq1194	3.557999e-01
seq891	1.000000e+00
seq1720	7.607574e-01
seq24	7.011280e-01
seq1613	7.205446e-01
seq1321	2.818243e-01
seq1100	5.271220e-01
seq1389	5.112187e-01
seq1067	8.385516e-01
seq460	1.000000e+00
seq1090	6.101315e-01
seq189	1.000000e+00
seq1580	1.000000e+00
seq830	7.217895e-01
seq1215	7.101872e-01
seq1381	6.318151e-01
seq76	7.796802e-01
seq1201	5.367805e-01
seq149	6.553535e-01
seq110	9.159566e-01
seq1089	8.459952e-01
seq628	1.000000e+00
seq1597	8.465773e-01
seq1103	9.261278e-01
seq293	9.506781e-01
seq1729	9.008320e-01
seq278	7.869074e-01
seq1417	7.434135e-01
seq214	5.472581e-02
seq1386	5.910849e-01
seq1747	8.476013e-01
seq1008	7.689533e-01
seq405	1.000000e+00
seq458	7.428334e-01
seq769	7.913442e-01
seq1424	8.964533e-01
seq1464	1.000000e+00
seq1402	7.738803e-01
seq1253	1.000000e+00
seq951	6.070252e-01
seq1519	1.000000e+00
seq917	4.946437e-01
seq1188	6.207080e-01
seq54	5.140471e-01
seq1095	9.899485e-01
seq1048	9.235693e-01
seq938	9.624910e-01
seq1811	7.104310e-01
seq1506	7.552833e-01
seq440	9.709316e-01
seq330	1.000000e+00
seq1656	9.409713e-01
seq1645	8.829099e-01
seq366	7.692967e-01
seq1344	9.428067e-01
seq1014	1.000000e+00
seq550	5.409777e-01
seq875	7.748767e-01
seq264	8.320734e-01
seq1140	4.813062e-01
seq898	6.386694e-01
seq978	8.062893e-01
seq498	4.137604e-01
seq1723	1.000000e+00
seq1216	1.855309e-01
seq1057	1.000000e+00
seq1301	9.406120e-01
seq108	1.000000e+00
seq1790	9.019498e-01
seq884	5.247761e-01
seq102	8.946093e-01
seq356	7.051495e-01
seq727	1.000000e+00
seq1666	3.939299e-01
seq1083	8.913858e-01
seq561	8.388036e-01
seq669	4.134789e-01
seq868	6.574260e-01
seq1009	8.846284e-01
seq1069	1.000000e+00
seq1334	8.135162e-01
seq590	8.383099e-01
seq411	4.773447e-01
seq991	7.057861e-01
seq944	7.868879e-01
seq1830	1.000000e+00
seq833	6.062185e-01
seq275	7.305647e-01
seq88	7.677954e-01
seq1091	6.714073e-01
seq183	7.007526e-01
seq753	1.000000e+00
seq202	1.000000e+00
seq1407	5.310412e-01
seq605	8.749329e-01
seq100	7.608198e-01
seq328	9.060200e-01
seq487	1.000000e+00
seq1307	8.942063e-01
seq932	8.645610e-01
seq234	1.000000e+00
seq530	7.757366e-01
seq517	3.118613e-01
seq1472	8.929282e-01
seq822	8.363803e-01
seq956	1.000000e+00
seq1018	9.296283e-01
seq1093	5.899400e-01
seq632	7.850277e-01
seq1315	1.000000e+00
seq196	1.000000e+00
seq548	6.501435e-02
seq290	3.515529e-01
seq46	1.000000e+00
seq1242	1.000000e+00
seq1549	1.000000e+00
seq160	1.000000e+00
seq323	8.058725e-01
seq1817	1.000000e+00
seq1237	8.239756e-01
seq1768	1.000000e+00
seq1685	7.931462e-01
seq1149	5.542670e-01
seq1353	7.360620e-01
seq1219	6.796006e-01
seq973	6.905178e-01
seq378	9.522542e-01
seq712	9.672415e-01
seq1139	5.208845e-01
seq424	9.152491e-01
seq209	1.000000e+00
seq482	1.000000e+00
seq1191	4.884604e-01
seq584	8.773160e-01
seq739	1.000000e+00
seq816	6.034085e-01
seq1564	1.000000e+00
seq1500	9.779572e-01
seq8	1.000000e+00
seq5	9.446603e-01
seq1657	1.000000e+00
seq120	2.711175e-02
seq466	7.646907e-01
seq797	1.000000e+00
seq1515	1.000000e+00
seq967	5.336132e-01
seq673	9.258318e-01
seq837	1.000000e+00
seq1579	4.761002e-01
seq1277	9.869519e-01
seq1198	1.000000e+00
seq26	1.000000e+00
seq1248	1.000000e+00
seq1527	8.589399e-01
seq1126	6.265377e-01
seq1638	8.964943e-01
seq1246	9.068356e-01
seq347	7.143314e-01
seq1406	5.892765e-01
seq1082	5.738226e-01
seq353	6.434853e-01
seq1758	8.318368e-01
seq1180	8.177710e-01
seq162	7.061592e-01
seq1212	6.867791e-01
seq1273	7.777917e-01
seq350	1.000000e+00
seq574	1.000000e+00
seq864	8.800100e-01
seq75	8.941685e-01
seq1163	6.689380e-01
seq1264	4.171329e-01
seq301	6.133866e-01
seq270	6.694255e-01
seq173	8.106449e-01
seq1617	1.000000e+00
seq601	9.441880e-01
seq1640	5.291475e-01
seq532	7.648273e-01
seq955	7.357268e-01
seq1682	8.359260e-01
seq219	6.616143e-01
seq1486	5.079489e-01
seq253	6.573107e-01
seq1339	1.000000e+00
seq1728	7.069528e-01
seq608	9.691482e-01
seq154	7.081888e-01
seq1415	6.313597e-01
seq439	6.180891e-01
seq1182	6.485231e-01
seq972	9.353263e-01
seq862	1.000000e+00
seq716	1.000000e+00
seq855	6.240217e-01
seq136	8.700731e-01
seq1575	1.000000e+00
seq1087	9.346631e-01
seq1116	1.000000e+00
seq670	5.816328e-01
seq851	8.164727e-01
seq1589	1.000000e+00
seq861	1.000000e+00
seq17	6.997423e-01
seq1600	8.364395e-01
seq1538	8.145056e-01
seq1380	8.479749e-01
seq1373	5.379652e-01
seq20	1.000000e+00
seq296	8.370992e-01
seq954	9.098773e-01
seq1061	1.000000e+00
seq1427	1.000000e+00
seq1741	1.000000e+00
seq1503	1.000000e+00
seq831	1.000000e+00
seq1725	9.383276e-01
seq1187	4.095322e-01
seq1351	8.172700e-01
seq374	8.384494e-01
seq1445	1.000000e+00
seq1639	1.000000e+00
seq1197	7.167042e-01
seq1308	1.000000e+00
seq1080	3.796348e-01
seq994	3.817711e-01
seq1460	6.158201e-01
seq490	8.478356e-01
seq1605	7.086727e-01
seq683	5.663537e-01
seq1207	5.786097e-01
seq710	1.000000e+00
seq371	2.675417e-01
seq901	1.000000e+00
seq789	6.522115e-01
seq142	1.000000e+00
seq300	1.000000e+00
seq1361	1.000000e+00
seq1370	9.308395e-01
seq1828	1.000000e+00
seq697	6.654314e-01
seq1572	6.188811e-01
seq612	1.000000e+00
seq999	9.209646e-01
seq1276	8.325404e-01
seq1814	7.850831e-01
seq1441	7.419745e-01
seq1236	9.628068e-01
seq341	6.325631e-01
seq736	8.172253e-01
seq1448	4.463432e-01
seq772	1.000000e+00
seq463	6.864770e-01
seq720	6.975556e-01
seq665	7.715710e-01
seq570	8.003460e-01
seq701	6.526874e-01
seq1241	1.000000e+00
seq288	2.203991e-01
seq97	1.000000e+00
seq1818	8.644262e-01
seq1279	1.000000e+00
seq606	1.000000e+00
seq1290	6.067175e-01
seq1502	6.486371e-01
seq260	2.811069e-01
seq1697	3.985317e-01
seq1560	8.480322e-01
seq233	1.000000e+00
seq1557	7.394381e-01
seq321	6.172976e-01
seq1350	6.998316e-01
seq971	7.628156e-01
seq700	4.549842e-01
seq493	3.070444e-01
seq1405	8.303237e-01
seq926	8.414453e-01
seq1220	7.966759e-01
seq74	1.000000e+00
seq865	4.326440e-01
seq413	1.000000e+00
seq42	1.000000e+00
seq1235	2.384371e-01
seq1005	9.237511e-01
seq1314	8.102572e-01
seq262	1.970503e-01
seq1437	1.000000e+00
seq1539	1.000000e+00
seq489	7.499668e-01
seq1076	7.240241e-01
seq1189	7.668723e-01
seq1734	8.121496e-01
seq1749	1.000000e+00
seq506	1.000000e+00
seq1711	8.075650e-01
seq644	2.346777e-01
seq1524	1.000000e+00
seq662	8.966813e-01
seq1661	1.000000e+00
seq602	1.000000e+00
seq103	5.149560e-01
seq876	7.111493e-01
seq641	1.000000e+00
seq141	4.245843e-01
seq706	1.000000e+00
seq892	8.963519e-01
seq398	6.573614e-01
seq282	7.647119e-01
seq1716	6.533017e-01
seq210	9.486906e-01
seq1258	3.061438e-01
seq1718	1.000000e+00
seq629	1.000000e+00
seq513	1.000000e+00
seq761	8.852918e-01
seq1217	7.797116e-01
seq19	1.000000e+00
seq1183	1.000000e+00
seq48	7.817184e-01
seq1692	9.752638e-01
seq860	5.825895e-01
seq505	1.000000e+00
seq792	1.000000e+00
seq542	2.075292e-01
seq620	9.291020e-01
seq474	9.912611e-01
seq947	8.236538e-01
seq835	1.000000e+00
seq758	4.723987e-01
seq66	1.000000e+00
seq4	7.638776e-01
seq1374	6.834315e-01
seq1110	1.000000e+00
seq529	9.224425e-01
seq993	6.742827e-01
seq879	1.000000e+00
seq1449	1.000000e+00
seq1031	5.001091e-01
seq1245	9.370553e-01
seq292	7.661503e-01
seq1496	3.909985e-02
seq39	1.000000e+00
seq331	5.880603e-01
seq1457	9.969554e-02
seq1596	1.000000e+00
seq621	1.000000e+00
seq1010	5.058198e-01
seq502	6.727865e-01
seq124	6.831954e-01
seq709	5.417570e-01
seq1367	1.000000e+00
seq184	1.000000e+00
seq1293	8.342832e-01
seq1513	7.903617e-01
seq1382	9.845773e-01
seq143	9.183866e-01
seq1331	6.755492e-01
seq781	8.340936e-01
seq777	7.259453e-01
seq22	5.834773e-01
seq870	1.000000e+00
seq1648	1.000000e+00
seq346	3.061354e-01
seq1019	9.550102e-01
seq1313	7.184302e-01
seq144	4.422518e-01
seq359	3.586287e-01
seq303	1.000000e+00
seq1776	1.000000e+00
seq269	8.532848e-01
seq1282	6.976481e-01
seq1169	1.413126e-02
seq1409	9.015816e-01
seq910	4.940558e-01
seq327	6.824653e-01
seq844	1.000000e+00
seq1040	5.852281e-01
seq1004	1.000000e+00
seq358	1.992703e-01
seq372	8.243337e-01
seq443	8.236685e-01
seq1228	1.000000e+00
seq1348	8.897479e-01
seq122	1.000000e+00
seq1780	1.000000e+00
seq1211	9.263193e-01
seq1783	1.000000e+00
seq1545	7.721336e-01
seq658	6.848786e-01
seq1647	1.000000e+00
seq674	1.000000e+00
seq1341	7.708217e-01
seq705	6.746160e-01
seq232	5.510213e-01
seq243	7.901169e-01
seq1071	8.444309e-01
seq811	1.000000e+00
seq6	1.000000e+00
seq1015	1.000000e+00
seq873	8.153609e-01
seq1631	3.811333e-01
seq1726	6.346812e-01
seq1300	6.622726e-01
seq1754	5.844480e-01
seq765	8.419942e-01
seq949	1.000000e+00
seq1371	9.597442e-01
seq1684	7.734294e-01
seq1247	7.981006e-01
seq1672	6.921903e-01
seq1278	6.413275e-01
seq481	9.383695e-01
seq336	1.000000e+00
seq975	7.345777e-01
seq1637	7.362963e-01
seq537	1.000000e+00
seq1654	5.698032e-01
seq1800	1.000000e+00
seq91	5.928867e-01
seq1731	9.872227e-01
seq1269	7.576747e-01
seq133	1.000000e+00
seq1418	4.747914e-01
seq702	5.203100e-01
seq1302	1.000000e+00
seq639	1.000000e+00
seq1593	1.000000e+00
seq55	7.133697e-01
seq363	4.814544e-01
seq380	1.000000e+00
seq1622	1.000000e+00
seq965	7.258556e-01
seq415	6.448257e-01
seq16	6.164080e-01
seq1146	6.125366e-01
seq457	1.000000e+00
seq523	9.331563e-01
seq381	8.258961e-02
seq1316	8.155725e-01
seq375	7.124640e-01
seq643	9.176736e-01
seq1499	5.093006e-01
seq319	9.651377e-01
seq1627	1.000000e+00
seq257	6.117784e-02
seq1624	8.895186e-01
seq883	1.000000e+00
seq216	1.000000e+00
seq446	4.693782e-01
seq186	1.000000e+00
seq435	7.942892e-01
seq852	1.000000e+00
seq1383	1.000000e+00
seq1270	7.545795e-01
seq988	8.189611e-01
seq445	6.923798e-01
seq339	5.720853e-01
seq1292	9.437716e-01
seq1788	1.000000e+00
seq1012	9.548159e-01
seq361	1.000000e+00
seq1609	1.000000e+00
seq191	9.751579e-01
seq60	5.856105e-01
seq308	7.149190e-01
seq11	7.529746e-01
seq1769	7.472708e-01
seq893	1.000000e+00
seq554	1.000000e+00
seq645	3.973266e-01
seq695	1.000000e+00
seq1281	9.689958e-01
seq432	5.624945e-01
seq215	1.000000e+00
seq511	4.920058e-01
seq1097	1.000000e+00
seq223	1.000000e+00
seq553	7.704097e-01
seq1305	1.000000e+00
seq134	9.098862e-01
seq236	1.000000e+00
seq285	9.828684e-01
seq1562	8.802161e-01
seq1710	6.334240e-01
seq422	1.000000e+00
seq798	9.275170e-01
seq1155	9.482187e-01
seq429	6.846011e-01
seq600	8.850389e-01
seq646	9.453200e-01
seq1755	1.000000e+00
seq607	1.000000e+00
seq1763	1.000000e+00
seq476	1.000000e+00
seq205	5.668510e-01
seq23	1.000000e+00
seq317	1.000000e+00
seq1032	6.339288e-02
seq295	9.101682e-01
seq129	9.668052e-01
seq240	1.000000e+00
seq310	1.000000e+00
seq568	5.029586e-01
seq1642	4.607322e-01
seq87	9.938321e-01
seq946	7.654283e-01
seq1105	1.000000e+00
seq1288	6.056800e-01
seq1113	3.110581e-01
seq59	6.237118e-01
seq86	1.000000e+00
seq96	3.573808e-01
seq545	6.048672e-01
seq558	8.876315e-01
seq730	3.650523e-01
seq1541	1.000000e+00
seq1471	9.624764e-01
seq147	8.899614e-01
seq586	7.257682e-01
seq848	7.314655e-01
seq1534	9.513632e-01
seq869	1.000000e+00
seq1707	8.583268e-01
seq385	9.070366e-01
seq1148	5.527357e-01
seq1156	1.000000e+00
seq688	6.843280e-01
seq1473	4.470097e-01
seq1504	1.000000e+00
seq1463	1.000000e+00
seq1436	1.000000e+00
seq281	8.696697e-01
seq776	4.762014e-01
seq175	1.000000e+00
seq302	1.000000e+00
seq1053	6.531913e-01
seq774	8.623900e-01
seq1223	7.592553e-01
seq1732	7.562870e-01
seq137	9.149938e-01
seq510	6.318919e-01
seq1509	8.145753e-01
seq98	9.021448e-01
seq41	1.000000e+00
seq657	1.000000e+00
seq401	1.000000e+00
seq1306	1.000000e+00
seq397	8.978159e-01
seq379	1.000000e+00
seq1086	1.000000e+00
seq492	1.000000e+00
seq827	1.000000e+00
seq503	3.043343e-01
seq524	1.000000e+00
seq1802	5.997846e-01
seq200	8.489200e-01
seq369	7.270752e-01
seq1376	1.950953e-01
seq575	7.266297e-01
