seq1466	 0.06207	1	0
seq807	-0.97652	1	0
seq1718	-0.99439	1	3
seq2778	-0.96777	1	3
seq2742	-0.93368	1	1
seq834	 0.04856	1	4
seq977	 0.04748	1	4
seq2994	 0.16982	1	0
seq1883	-0.95049	1	1
seq2845	-0.86254	1	3
seq1416	 0.08854	1	0
seq1234	-0.93159	1	0
seq1999	 0.03870	1	0
seq462	-0.96826	1	3
seq1736	-0.03149	1	0
seq724	-0.98640	1	2
seq2915	-0.99994	1	4
seq1821	-0.90815	1	2
seq1559	-0.88912	1	4
seq1218	-1.00002	1	4
seq2662	-0.90131	1	2
seq1101	-0.93473	1	1
seq872	-0.94164	1	0
seq516	 0.02475	1	0
seq520	-0.99995	1	1
seq1456	-1.00014	1	0
seq764	-1.00005	1	2
seq653	-1.00014	1	1
seq2034	 0.04250	1	2
seq144	 0.06659	1	0
seq2113	-0.94229	1	4
seq1061	-0.03069	1	1
seq1232	 0.07188	1	3
seq2472	-0.02572	1	0
seq2766	-0.98350	1	2
seq851	-0.01334	1	1
seq2892	-0.99952	1	2
seq2191	-1.00013	1	4
seq2064	-0.99991	1	2
seq159	-0.92684	1	2
seq3170	-1.00011	1	0
seq1435	 0.09105	1	2
seq1682	 0.02262	1	1
seq2096	 0.00612	1	0
seq2748	 0.04270	1	3
seq1855	-0.05677	1	2
seq1285	-0.99984	1	4
seq1625	-1.00014	1	1
seq176	-1.00035	1	1
seq782	-1.00019	1	1
seq1190	-0.97946	1	2
seq592	-0.93058	1	4
seq2490	-1.00031	1	3
seq458	-0.09760	1	1
seq2403	-0.99990	1	4
seq1635	-0.94034	1	2
seq1980	 0.00974	1	4
seq513	-0.99996	1	3
seq1891	-1.00011	1	2
seq931	 0.05698	1	0
seq2163	-0.85180	1	1
seq1191	-0.94795	1	0
seq2891	-0.95543	1	4
seq2884	-0.99997	1	0
seq2166	-1.00024	1	1
seq767	-0.99998	1	1
seq661	-1.00010	1	1
seq1766	-0.03743	1	0
seq797	-0.06516	1	1
seq1580	 0.15681	1	3
seq2336	-1.00007	1	0
seq500	-0.93722	1	2
seq1202	-1.00000	1	4
seq1402	-1.00015	1	4
seq3165	-0.03130	1	1
seq2749	-0.01385	1	4
seq2618	-0.92802	1	1
seq2001	-0.03389	1	4
seq2819	 0.00828	1	1
seq3078	 0.07351	1	2
seq1709	-0.97616	1	0
seq997	 0.03382	1	4
seq1029	 0.15404	1	3
seq60	-0.98418	1	3
seq1489	-0.68152	1	4
seq2578	-0.51282	1	0
seq19	-0.99947	1	3
seq214	-0.10781	1	0
seq3185	 0.97345	1	2
seq2277	-0.50589	1	4
seq2172	-0.98371	1	4
seq2870	-0.99989	1	3
seq1378	-1.00016	1	2
seq220	-1.00003	1	2
seq1915	-1.00003	1	4
seq2238	-0.98211	1	2
seq3173	-0.94303	1	0
seq1169	-0.99988	1	1
seq663	-0.06545	1	2
seq171	 0.02892	1	2
seq1166	-1.00013	1	1
seq192	-0.99976	1	2
seq665	-0.96456	1	1
seq161	 0.04696	1	3
seq1971	-0.98256	1	3
seq876	 0.04146	1	1
seq296	-1.00010	1	4
seq212	-0.02833	1	3
seq2585	 0.01385	1	1
seq2214	-0.95524	1	3
seq2396	-1.00002	1	4
seq2881	-0.93926	1	2
seq304	-0.97660	1	0
seq291	 0.01262	1	3
seq2341	 0.01237	1	3
seq2299	-1.00025	1	2
seq28	-0.91437	1	1
seq2281	-1.00020	1	4
seq2135	-0.90248	1	2
seq1844	-0.99656	1	0
seq1407	-0.13692	1	4
seq2991	 0.04014	1	0
seq25	-1.00029	1	0
seq3206	 0.05412	1	0
seq1438	-0.99996	1	2
seq1138	-1.00046	1	4
seq1356	 0.78489	1	1
seq2081	 0.08208	1	2
seq162	-1.00017	1	4
seq1035	 0.02921	1	2
seq2340	-0.26127	1	1
seq2435	 0.01454	1	4
seq693	 0.03960	1	2
seq1031	 0.03096	1	4
seq2494	-0.91783	1	1
seq2484	-0.97345	1	4
seq861	-0.95164	1	0
seq428	-0.11331	1	0
seq2046	-0.96595	1	2
seq302	-0.99996	1	4
seq98	-0.94776	1	2
seq2902	-0.96810	1	4
seq102	-0.99969	1	3
seq982	-1.00016	1	3
seq2654	 0.02148	1	0
seq1790	-0.12856	1	1
seq830	 0.11309	1	3
seq2138	-1.00011	1	4
seq2416	 0.02274	1	3
seq910	-0.99997	1	1
seq1426	 0.03298	1	2
seq2018	 0.07707	1	2
seq1856	 0.03889	1	4
seq1862	-0.90863	1	1
seq2826	-0.00875	1	1
seq3074	-0.06947	1	1
seq345	-1.00005	1	2
seq1519	-0.02917	1	1
seq650	 0.08725	1	0
seq1404	 0.00949	1	3
seq1068	-0.95911	1	1
seq2835	-0.04698	1	1
seq1120	-0.89962	1	3
seq2978	-0.99994	1	4
seq1796	 0.06759	1	0
seq394	-1.00008	1	4
seq3141	-1.00037	1	3
seq1482	-0.99945	1	3
seq469	-0.99974	1	4
seq1788	 0.02177	1	1
seq2834	 0.01010	1	2
seq1922	-1.00003	1	2
seq1204	-0.99997	1	1
seq3229	-0.05910	1	0
seq2398	 0.03433	1	3
seq413	-0.99997	1	1
seq553	-0.88238	1	2
seq2571	-0.99984	1	4
seq884	 0.02527	1	1
seq1041	-0.13448	1	3
seq2246	-0.93445	1	1
seq554	 0.05697	1	0
seq51	-0.99823	1	1
seq1164	-0.94587	1	2
seq1382	-0.97676	1	0
seq1207	-0.04331	1	1
seq980	-0.99576	1	2
seq2476	-0.06924	1	4
seq1300	-0.11647	1	3
seq1524	-0.07120	1	2
seq2751	-0.95922	1	2
seq2210	-0.08862	1	1
seq596	-0.99990	1	3
seq881	-0.93684	1	1
seq2769	-0.94299	1	0
seq1667	-0.82784	1	2
seq2167	 0.02241	1	4
seq1062	-0.93459	1	4
seq2190	-0.92622	1	4
seq1530	 0.05345	1	1
seq3085	-0.93803	1	4
seq527	 0.05563	1	1
seq803	-0.99286	1	0
seq270	-0.97287	1	0
seq598	-0.10361	1	4
seq2774	 0.05549	1	0
seq841	-0.60420	1	0
seq3136	-0.01826	1	2
seq2229	-1.00013	1	4
seq299	-0.87537	1	2
seq680	-1.00013	1	4
seq2979	-0.09490	1	3
seq287	-0.98414	1	3
seq334	-1.00011	1	4
seq3142	-0.95836	1	2
seq2790	-0.00909	1	2
seq3176	 0.01106	1	2
seq2560	-0.99955	1	1
seq1629	-0.08473	1	2
seq1118	-0.05733	1	2
seq1271	 0.05383	1	4
seq1995	-0.97125	1	4
seq233	-0.99982	1	1
seq958	 0.00913	1	2
seq3099	-0.91436	1	4
seq894	-0.92394	1	2
seq2344	-0.00704	1	1
seq607	-0.06051	1	1
seq1403	-0.99945	1	2
seq778	-1.00018	1	4
seq541	-0.93743	1	1
seq2675	-1.00023	1	3
seq905	-1.00006	1	4
seq1345	-1.00016	1	3
seq3195	-0.99951	1	2
seq1538	-1.00001	1	1
seq3045	-0.05308	1	2
seq1674	-1.00010	1	0
seq904	-0.97747	1	0
seq2500	-0.03384	1	2
seq1757	-0.03410	1	2
seq850	 0.06795	1	2
seq1088	-0.99976	1	4
seq450	-0.95425	1	2
seq2896	-0.06795	1	4
seq2668	-1.00032	1	3
seq1578	-0.88670	1	2
seq922	-0.99989	1	0
seq2787	-0.97137	1	2
seq657	 0.89028	1	0
seq1712	-0.98234	1	4
seq303	-0.87853	1	1
seq1360	-1.00012	1	0
seq278	-0.99994	1	4
seq2801	-0.20482	1	0
seq790	-0.90379	1	1
seq1628	 0.09287	1	4
seq2040	-0.98903	1	2
seq3031	-0.00577	1	1
seq2414	-0.12580	1	1
seq1973	-0.98686	1	3
seq2117	-1.00000	1	3
seq410	 0.03235	1	2
seq996	 0.02647	1	3
seq1872	 0.17150	1	4
seq3019	-1.00015	1	0
seq972	 0.06271	1	2
seq668	-0.17067	1	0
seq2916	-0.01492	1	2
seq2795	 0.03269	1	2
seq2470	-0.99988	1	3
seq2252	-0.95882	1	1
seq2073	-1.00044	1	1
seq430	-0.88728	1	1
seq346	 0.05955	1	0
seq2700	-1.00047	1	4
seq1208	-0.95723	1	3
seq1284	-0.97411	1	4
seq2923	-0.05386	1	0
seq3052	-0.09745	1	2
seq749	 0.13450	1	3
seq636	-0.97348	1	0
seq1910	-1.00001	1	1
seq781	-0.47944	1	1
seq2237	 0.00859	1	2
seq260	 0.07405	1	1
seq3063	-0.99364	1	0
seq1179	-0.87627	1	0
seq2084	-1.00001	1	0
seq1825	-0.92549	1	1
seq1225	 0.04493	1	4
seq1727	 0.19688	1	1
seq3156	-0.99996	1	1
seq2840	-0.92951	1	0
seq1939	 0.86417	1	1
seq2993	-0.01203	1	3
seq2760	-0.94014	1	0
seq846	-0.07088	1	1
seq1889	-0.01133	1	3
seq3049	 0.00099	1	4
seq318	-1.00015	1	0
seq3150	-1.00011	1	0
seq1860	-0.81572	1	2
seq3186	-0.95109	1	0
seq2287	-0.99175	1	0
seq2661	 0.06557	1	3
seq193	 0.06731	1	4
seq3110	-0.19806	1	0
seq2820	-0.96918	1	2
seq238	-0.89760	1	4
seq2715	 0.01221	1	3
seq692	-0.31449	1	4
seq3212	-0.99986	1	1
seq1875	-0.99267	1	1
seq2149	-0.00945	1	4
seq965	-0.00909	1	1
seq1000	-1.00001	1	2
seq783	-0.98956	1	4
seq219	-0.93650	1	3
seq2781	-1.00005	1	2
seq485	-0.95094	1	3
seq1460	-1.00010	1	0
seq1372	-1.00008	1	4
seq2572	-0.95070	1	3
seq2871	-0.91889	1	4
seq3061	-0.00269	1	4
seq225	 0.06131	1	1
seq2337	-0.91683	1	1
seq1075	-0.29609	1	0
seq1998	-0.99952	1	1
seq467	-0.95207	1	3
seq3033	-0.03756	1	4
seq2089	-1.00017	1	3
seq170	 0.03842	1	2
seq3197	-0.97705	1	4
seq816	-0.86887	1	4
seq988	-0.89197	1	4
seq845	-0.92355	1	0
seq2903	-1.00001	1	1
seq2885	-0.99990	1	1
seq1837	-0.00086	1	2
seq2442	-0.91923	1	0
seq69	-0.93607	1	0
seq2672	 0.07822	1	3
seq818	-0.98676	1	4
seq2535	-0.99947	1	4
seq3008	-1.00000	1	4
seq1206	-1.00012	1	3
seq2202	-0.93238	1	2
seq107	-0.03702	1	4
seq1991	-0.99965	1	0
seq3118	-0.02783	1	3
seq2233	-0.04777	1	1
seq1442	-0.99994	1	3
seq3190	-0.01509	1	3
seq2154	-0.17845	1	3
seq247	-0.99952	1	4
seq2236	-0.97892	1	4
seq744	-0.96212	1	4
seq2023	-0.99999	1	0
seq2588	 0.02495	1	2
seq2726	-0.92424	1	4
seq2292	-0.84318	1	0
seq2151	-0.04321	1	4
seq1033	-0.90078	1	1
seq878	-0.06630	1	3
seq549	-0.07203	1	2
seq1525	-0.00319	1	0
seq2377	-0.00040	1	2
seq1417	-0.82321	1	4
seq1570	-0.95975	1	0
seq1780	 0.01901	1	0
seq3225	-0.05344	1	1
seq1362	-1.00023	1	2
seq44	-0.99984	1	3
seq128	-1.00002	1	2
seq3146	-0.04910	1	4
seq2052	-0.99992	1	3
seq537	-0.97150	1	3
seq1733	-0.00170	1	3
seq1742	 0.12228	1	1
seq3211	-0.95634	1	3
seq3126	 0.05879	1	2
seq2779	 0.03462	1	1
seq2355	-0.93954	1	1
seq1472	-1.00017	1	0
seq2409	-0.03042	1	2
seq1561	-1.00013	1	2
seq1125	 0.10043	1	2
seq2522	-0.05075	1	0
seq1882	 0.08797	1	1
seq1097	-0.03678	1	4
seq49	-1.00000	1	2
seq1503	-0.98804	1	3
seq1299	 0.04956	1	2
seq2328	-0.99971	1	4
seq2153	-0.99987	1	1
seq2261	-0.99999	1	2
seq974	-0.00952	1	4
seq2312	-1.00017	1	3
seq401	-1.00014	1	2
seq745	 0.05755	1	2
seq1762	 0.03510	1	1
seq2582	 0.03327	1	2
seq1539	-0.97165	1	3
seq3160	 0.07280	1	2
seq2941	-0.00119	1	4
seq2556	 0.04017	1	1
seq317	-0.50100	1	4
seq2822	-0.11913	1	0
seq2320	-0.99832	1	0
seq1339	-0.94367	1	3
seq889	-1.00000	1	0
seq2353	-0.92130	1	3
seq85	-0.90135	1	4
seq624	-0.84279	1	0
seq1805	-0.96295	1	3
seq594	-1.00011	1	0
seq837	-0.99995	1	1
seq457	-0.92668	1	2
seq2103	-0.06423	1	0
seq384	-0.47776	1	3
seq2158	-0.06214	1	0
seq868	-0.76963	1	2
seq981	-0.38924	1	0
seq1650	-0.08154	1	3
seq253	-0.95764	1	2
seq58	 0.03798	1	1
seq2598	-0.03706	1	1
seq3127	-0.11829	1	1
seq2044	-0.99975	1	3
seq2331	 0.04925	1	3
seq1972	 0.03846	1	0
seq2557	-0.86076	1	2
seq116	-1.00007	1	4
seq2357	-0.03920	1	4
seq2258	-0.13238	1	2
seq2022	-0.99954	1	1
seq2901	 0.03871	1	3
seq110	 0.02654	1	3
seq949	 0.00520	1	1
seq3084	-0.89828	1	4
seq2213	-0.75649	1	4
seq943	-0.94758	1	4
seq792	-0.99591	1	1
seq2784	-0.99978	1	3
seq2195	-0.02499	1	1
seq3037	-0.97448	1	3
seq1895	-1.00014	1	1
seq271	-0.07639	1	1
seq571	 0.05484	1	1
seq2474	-1.00004	1	1
seq1950	-0.07097	1	3
seq2122	-0.00594	1	0
seq1083	 0.20924	1	3
seq2809	-1.00041	1	0
seq2068	-1.00048	1	3
seq2929	-0.86540	1	3
seq2963	-0.99091	1	0
seq234	-0.99993	1	4
seq1617	-0.98311	1	2
seq1926	-0.90092	1	2
seq221	-1.00010	1	1
seq776	 0.03302	1	3
seq1586	-0.07562	1	4
seq1942	-0.99997	1	2
seq2365	-1.00012	1	3
seq1227	-1.00031	1	3
seq1461	-0.99694	1	1
seq1897	-1.00006	1	3
seq2208	 0.02999	1	4
seq2914	-1.00010	1	1
seq3179	-0.99952	1	2
seq1293	 0.03989	1	3
seq901	 0.00122	1	3
seq2173	-0.99197	1	0
seq2071	-0.95701	1	1
seq2905	-1.00024	1	0
seq1829	-0.86733	1	1
seq604	-0.95604	1	0
seq2738	-1.00037	1	4
seq2399	 0.02916	1	2
seq403	-0.95097	1	4
seq1658	-0.94486	1	0
seq445	 0.79515	1	0
seq52	-1.00012	1	1
seq1334	-0.99956	1	2
seq3057	-0.59375	1	2
seq3091	-0.96906	1	1
seq2716	-0.01276	1	4
seq3155	-0.02683	1	4
seq2837	-0.01598	1	1
seq3021	-1.00011	1	0
seq1172	-0.99436	1	1
seq1143	-1.00007	1	4
seq1871	-0.96399	1	1
seq3111	-0.01579	1	1
seq2118	 0.02464	1	3
seq2608	-0.99992	1	3
seq2425	-0.00075	1	2
seq1401	 0.35848	1	3
seq1329	-0.99990	1	0
seq434	 0.11335	1	2
seq3025	-0.99989	1	0
seq645	-0.94109	1	2
seq2706	 0.51238	1	2
seq1612	 0.09665	1	0
seq1369	-0.02272	1	4
seq356	 0.04672	1	0
seq720	-1.00028	1	4
seq1478	-0.03408	1	1
seq419	-0.84765	1	2
seq244	-0.91323	1	0
seq1085	-0.99985	1	0
seq2570	-0.95496	1	2
seq2137	-0.87192	1	0
seq658	-0.99967	1	4
seq59	 0.10815	1	3
seq2179	-0.99997	1	0
seq2707	-0.94838	1	1
seq1595	-0.89352	1	4
seq1379	 0.00376	1	4
seq950	-1.00026	1	0
seq3222	-0.00103	1	1
seq1081	-0.02985	1	4
seq1589	-0.05702	1	2
seq1312	-0.03618	1	2
seq1661	-0.93354	1	0
seq1836	-1.00007	1	0
seq2754	-0.88026	1	4
seq967	-0.92444	1	4
seq18	-1.00009	1	0
seq10	 0.01017	1	1
seq2499	 0.05820	1	3
seq2595	-0.99970	1	1
seq1051	 0.08315	1	1
seq1801	-0.86856	1	0
seq2982	-0.99989	1	4
seq2186	 0.06552	1	2
seq1523	-0.94008	1	0
seq1894	-0.98266	1	1
seq2121	-0.03959	1	0
seq1534	-1.00007	1	0
seq1984	-0.10308	1	2
seq2617	-1.00007	1	3
seq3128	-0.99023	1	1
seq2506	-0.99962	1	0
seq2584	-0.99994	1	3
seq2308	-0.00810	1	1
seq2771	-0.89406	1	1
seq788	 0.01270	1	2
seq2006	-1.00034	1	4
seq2465	-1.00019	1	0
seq804	-1.00015	1	2
seq3	-0.92766	1	3
seq3171	 0.03063	1	1
seq370	 0.06307	1	1
seq123	 0.05819	1	0
seq1486	-1.00018	1	1
seq799	-0.95184	1	2
seq2518	 0.01539	1	0
seq1976	 0.01470	1	4
seq172	-0.88898	1	1
seq1725	-0.00107	1	0
seq2631	-0.90284	1	4
seq689	-0.96640	1	4
seq619	-1.00001	1	0
seq395	-0.99985	1	1
seq178	-0.87207	1	1
seq1380	-0.97704	1	3
seq1212	-0.39180	1	0
seq1223	-0.99984	1	0
seq2197	-0.97605	1	3
seq91	-0.93203	1	0
seq504	-0.96204	1	3
seq1269	 0.07938	1	4
seq584	-0.00747	1	0
seq3164	-1.00038	1	1
seq2597	-0.98073	1	0
seq2705	-1.00004	1	0
seq2536	-0.86430	1	2
seq359	 0.02334	1	4
seq3191	-0.94636	1	3
seq1681	-0.86229	1	1
seq1608	-1.00046	1	4
seq2253	-0.06902	1	3
seq3032	-0.87127	1	1
seq2517	-0.94177	1	1
seq2501	-0.99990	1	3
seq315	-0.96611	1	2
seq616	-1.00044	1	0
seq3060	-0.85102	1	3
seq999	-0.07778	1	0
seq1558	-0.93686	1	2
seq1982	-1.00000	1	1
seq634	-0.99957	1	2
seq2007	-0.91803	1	0
seq38	-0.03692	1	0
seq1601	 0.12960	1	2
seq1985	-0.99962	1	0
seq1128	-1.00024	1	4
seq497	-0.99950	1	2
seq46	-0.97465	1	4
seq2733	-1.00021	1	3
seq2234	-0.97299	1	2
seq2278	-0.97886	1	3
seq1323	 0.10765	1	1
seq535	-0.02500	1	0
seq1193	-0.99146	1	3
seq1951	 0.09416	1	4
seq993	-0.09204	1	0
seq2968	 0.00084	1	2
seq3106	-0.97805	1	1
seq879	-0.04914	1	0
seq630	-0.01765	1	2
seq1144	-1.00003	1	3
seq2632	-0.93881	1	3
seq295	-0.99985	1	4
seq115	-1.00004	1	0
seq638	-0.95264	1	4
seq2348	-1.00037	1	2
seq1184	-0.08665	1	0
seq1158	-0.00831	1	2
seq1813	-0.04117	1	2
seq1616	-0.96229	1	3
seq120	-0.91924	1	4
seq2461	-0.99987	1	3
seq2431	 0.01891	1	2
seq2529	-0.01219	1	3
seq1873	-1.00008	1	3
seq337	 0.02686	1	2
seq712	-0.20629	1	3
seq305	 0.06455	1	2
seq1423	-0.98494	1	2
seq1354	 0.33196	1	3
seq1660	-0.12694	1	2
seq750	 0.09896	1	0
seq1458	-0.11337	1	0
seq2385	-0.02678	1	2
seq2875	 0.11892	1	3
seq183	-0.00925	1	0
seq2531	-0.97250	1	2
seq129	 0.10603	1	4
seq2709	-0.00253	1	0
seq2642	 0.04805	1	2
seq2512	-0.98066	1	1
seq1852	-0.02893	1	1
seq1110	-0.16251	1	2
seq1728	-0.92726	1	3
seq1597	-0.98211	1	0
seq1370	-0.91504	1	0
seq1685	-0.99989	1	0
seq1573	 0.07404	1	2
seq2441	-0.99985	1	4
seq2635	-0.99288	1	2
seq2300	-0.94472	1	3
seq1759	 0.02818	1	2
seq1463	-0.94532	1	1
seq2832	-1.00015	1	1
seq1313	-1.00000	1	2
seq627	 0.08902	1	3
seq2141	-0.99993	1	4
seq22	-0.02385	1	1
seq3058	-1.00002	1	1
seq310	-1.00008	1	4
seq777	-1.00010	1	3
seq2934	 0.06285	1	1
seq2358	-0.99997	1	0
seq1700	-1.00025	1	2
seq2889	-0.85615	1	2
seq1036	-0.93822	1	0
seq2773	-0.07707	1	4
seq286	-0.98901	1	3
seq179	-0.99993	1	2
seq2107	-0.96678	1	2
seq1006	-0.00619	1	3
seq101	-0.96560	1	3
seq1533	-0.99989	1	4
seq3151	-0.91241	1	2
seq3131	-0.86976	1	1
seq641	-0.86917	1	1
seq372	-0.99990	1	0
seq2841	-0.94754	1	0
seq2375	-0.00996	1	4
seq1294	-1.00048	1	2
seq332	-1.00001	1	3
seq2644	 0.06632	1	2
seq2880	-0.00466	1	0
seq1243	 0.01849	1	1
seq2028	-0.00304	1	3
seq2580	 0.03186	1	1
seq31	-1.00025	1	4
seq1631	-0.03671	1	1
seq2097	 0.06144	1	0
seq1485	-0.08509	1	1
seq2433	 0.03687	1	2
seq3024	-0.14132	1	0
seq2354	-1.00013	1	3
seq349	-0.01873	1	3
seq1748	-0.99988	1	4
seq2853	-0.00525	1	1
seq986	-0.92235	1	1
seq698	 0.00445	1	0
seq608	-1.00017	1	2
seq522	-0.99949	1	3
seq1324	-0.99995	1	1
seq1770	-0.02703	1	2
seq1565	-0.99992	1	1
seq1277	-0.99977	1	1
seq2596	-0.00403	1	3
seq1772	-1.00002	1	0
seq47	-0.07424	1	2
seq2428	-0.54287	1	0
seq119	 0.07800	1	1
seq3040	-0.90677	1	0
seq2152	-0.04098	1	4
seq2719	 0.03930	1	3
seq2456	 0.01395	1	4
seq3090	-0.97447	1	3
seq1554	-0.01512	1	3
seq1189	-0.94481	1	1
seq2334	-0.77393	1	0
seq2098	-0.98366	1	0
seq1905	-0.99988	1	1
seq166	 0.01429	1	2
seq3163	-0.02575	1	2
seq121	-1.00017	1	1
seq2008	-0.03050	1	2
seq1335	-0.89776	1	2
seq727	-1.00013	1	4
seq2221	-0.95249	1	2
seq3144	-0.99965	1	4
seq1229	-0.99995	1	2
seq888	 0.02792	1	1
seq2690	 0.09555	1	1
seq1867	-1.00015	1	0
seq97	-0.97151	1	2
seq840	-0.86099	1	4
seq2483	 0.06505	1	0
seq1609	 0.15200	1	0
seq2798	 0.00188	1	0
seq802	-0.46576	1	2
seq2974	-1.00009	1	2
seq316	-0.94037	1	0
seq1806	-0.98392	1	4
seq2039	 0.01558	1	3
seq470	-0.92054	1	3
seq1771	-0.94267	1	1
seq2394	-0.99557	1	4
seq2198	 0.07386	1	1
seq365	-0.99736	1	4
seq2859	-0.99956	1	2
seq2002	-1.00046	1	3
seq1993	-1.00015	1	3
seq55	 0.14515	1	3
seq2440	-0.99998	1	4
seq1122	 0.01476	1	2
seq891	 0.92849	1	3
seq955	 0.16020	1	0
seq213	-0.02632	1	1
seq2488	-0.94326	1	4
seq3201	-0.99497	1	3
seq2761	-1.00011	1	2
seq948	-1.00014	1	1
seq694	 0.00125	1	2
seq2302	-0.00516	1	3
seq2464	-1.00011	1	4
