seq1470	 0.12742	1	2
seq27	 0.51582	1	2
seq1813	-0.06028	1	2
seq1520	-0.19524	1	4
seq1655	 0.22143	1	4
seq501	-0.01820	1	2
seq1265	 0.60385	1	3
seq1772	-0.09756	1	3
seq778	 0.58141	1	0
seq1404	-0.26551	1	4
seq1128	 0.65349	1	1
seq304	 0.12552	1	4
seq449	 1.09064	1	1
seq1411	 0.64999	1	3
seq849	 0.42070	1	1
seq1608	 0.76995	1	3
seq541	 0.70635	1	0
seq1114	 0.94137	1	2
seq779	-0.38649	1	0
seq1322	 0.29391	1	2
seq268	 0.10327	1	2
seq408	-0.41187	1	1
seq138	-0.33019	1	1
seq1454	 0.54893	1	2
seq1408	-0.28365	1	1
seq1751	-0.22556	1	3
seq1045	 0.62466	1	2
seq1130	 0.65549	1	4
seq1533	 1.36444	1	0
seq345	 0.11541	1	3
seq1794	 0.70885	1	0
seq145	-0.60593	1	4
seq169	 0.00439	1	3
seq1420	 0.64086	1	4
seq1412	 0.17580	1	4
seq197	 0.03706	1	1
seq1294	 0.13542	1	3
seq823	-0.36459	1	0
seq565	 0.96461	1	0
seq642	-0.21589	1	2
seq1552	 0.10896	1	4
seq118	 0.05169	1	1
seq483	 0.65627	1	1
seq969	 0.32051	1	2
seq451	 0.65602	1	3
seq1181	-0.31736	1	4
seq1660	 0.37216	1	2
seq1462	-0.22417	1	3
seq392	 0.84457	1	2
seq272	 0.15888	1	1
seq1346	 0.65385	1	1
seq455	-0.16464	1	2
seq677	 0.32930	1	0
seq40	 1.15730	1	1
seq773	 0.09882	1	4
seq909	-0.40836	1	4
seq841	 0.70262	1	4
seq454	-0.15691	1	4
seq1810	 0.64230	1	0
seq881	 0.16070	1	0
seq426	 0.15527	1	1
seq546	-0.46436	1	1
seq226	 1.03302	1	2
seq1210	 0.44901	1	3
seq1336	 0.22330	1	1
seq790	 0.01053	1	4
seq462	-0.19040	1	1
seq1394	 0.35521	1	4
seq329	 0.30523	1	2
seq856	-0.13280	1	1
seq151	 0.37866	1	2
seq679	-0.14033	1	0
seq139	 0.89397	1	2
seq225	 0.74335	1	0
seq394	 0.65607	1	2
seq812	-0.30581	1	3
seq1017	-0.36245	1	4
seq230	 0.35364	1	4
seq1531	 0.70246	1	1
seq1805	-0.84117	1	3
seq1590	 0.39540	1	4
seq204	-0.06386	1	0
seq496	 0.10306	1	3
seq931	 0.56907	1	0
seq1487	 0.50133	1	4
seq1423	 0.36871	1	0
seq332	-0.01687	1	4
seq81	-0.38015	1	1
seq1736	 0.53344	1	1
seq1225	 0.38582	1	3
seq1117	 0.33568	1	0
seq1028	 1.12126	1	3
seq1550	 0.35701	1	4
seq172	-0.36789	1	0
seq1774	 0.17412	1	2
seq1739	 0.10953	1	1
seq636	-0.13017	1	0
seq1775	-0.31755	1	0
seq800	-0.04590	1	0
seq370	-0.00446	1	4
seq315	 0.95071	1	2
seq1715	 0.53914	1	3
seq386	 0.57799	1	4
seq1450	 0.88221	1	0
seq128	-0.02683	1	0
seq1118	 0.34714	1	1
seq581	-0.04418	1	0
seq1027	 0.50514	1	2
seq1604	 0.50022	1	1
seq603	 0.19249	1	0
seq850	 0.21662	1	4
seq1	 0.43221	1	0
seq294	-0.01281	1	4
seq953	 0.27811	1	4
seq291	 0.11953	1	0
seq1099	 0.56093	1	1
seq1785	 0.34556	1	3
seq928	 0.10668	1	3
seq1257	 0.68043	1	0
seq1540	 0.16711	1	1
seq1372	 0.24490	1	0
seq912	 0.11481	1	0
seq1484	 0.37535	1	3
seq1603	 0.57129	1	2
seq1303	 0.81651	1	1
seq95	 0.12391	1	0
seq616	-0.86727	1	1
seq939	 0.36826	1	3
seq117	-0.58736	1	3
seq1594	 0.08709	1	2
seq338	 0.85652	1	4
seq67	 0.20744	1	1
seq915	-0.52044	1	0
seq1049	 0.24654	1	1
seq1497	 0.06610	1	2
seq488	 0.34602	1	0
seq382	 1.17370	1	1
seq107	 0.10631	1	1
seq485	-0.11264	1	3
seq237	 0.34068	1	1
seq711	 0.23580	1	3
seq668	 0.22112	1	4
seq1251	 0.20085	1	4
seq452	 0.14441	1	1
seq614	 0.30923	1	0
seq109	 0.43319	1	2
seq1135	 0.93356	1	2
seq1803	 0.49272	1	3
seq970	-0.02701	1	1
seq1368	-0.08132	1	4
seq599	 0.89186	1	3
seq1013	 0.18132	1	2
seq83	 0.52218	1	0
seq1070	-0.14786	1	0
seq395	 0.18343	1	1
seq478	 0.65955	1	4
seq409	 0.07283	1	2
seq49	 0.20407	1	3
seq1398	-0.10026	1	4
seq887	-0.27823	1	1
seq1179	 0.49771	1	1
seq34	-0.06159	1	0
seq1289	 0.07921	1	0
seq1311	 0.26115	1	2
seq1222	 0.16757	1	0
seq894	-0.41513	1	4
seq1359	 0.31296	1	2
seq1060	 0.00369	1	1
seq52	-0.17752	1	3
seq1675	 0.46030	1	3
seq1653	 0.71872	1	1
seq1074	-0.29702	1	2
seq1690	 0.40500	1	2
seq355	 0.27405	1	3
seq1035	 0.58179	1	4
seq119	 0.35264	1	0
seq1073	 0.37035	1	0
seq357	 0.35903	1	4
seq1317	 0.44393	1	1
seq1240	 0.85639	1	1
seq1745	 0.59488	1	1
seq1098	 0.88367	1	1
seq1030	-0.34150	1	4
seq494	 0.97708	1	2
seq420	 0.39895	1	2
seq1705	-0.04248	1	4
seq729	-0.09040	1	2
seq1319	 0.13807	1	1
seq1413	 0.37820	1	2
seq1829	 0.61905	1	3
seq1451	 0.85349	1	4
seq676	 0.06509	1	1
seq650	-0.16361	1	0
seq21	 0.25190	1	3
seq61	-0.25051	1	3
seq1480	 0.32931	1	0
seq977	 0.35194	1	0
seq255	 0.34827	1	1
seq824	 0.05535	1	4
seq828	-0.42624	1	0
seq500	 0.76509	1	1
seq1801	 0.04348	1	3
seq691	-0.69955	1	4
seq1561	-0.02527	1	3
seq698	 0.95468	1	4
seq1738	-0.60980	1	1
seq740	 0.36810	1	2
seq1602	 0.16587	1	1
seq1194	 0.82693	1	0
seq891	-0.36447	1	2
seq1720	 0.33314	1	4
seq24	 0.55525	1	0
seq1613	 0.39784	1	0
seq1321	 0.95023	1	3
seq1100	 0.73315	1	0
seq1389	 0.53696	1	2
seq1067	 0.28570	1	2
seq460	-0.85948	1	1
seq1090	 0.27885	1	2
seq189	-0.08062	1	0
seq1580	 0.02535	1	2
seq830	 0.54090	1	0
seq1215	 0.45918	1	3
seq1381	 0.41024	1	2
seq1676	 1.14944	1	1
seq76	 0.65868	1	1
seq1201	 0.69952	1	2
seq149	 0.47482	1	1
seq110	 0.11535	1	3
seq1089	 0.20948	1	1
seq628	-0.57283	1	1
seq1597	 0.38858	1	3
seq1103	 0.06694	1	4
seq1808	 0.99747	1	1
seq293	 0.03113	1	3
seq1729	 0.16354	1	2
seq278	 0.20953	1	3
seq1417	 0.87452	1	1
seq214	 0.62667	1	3
seq1386	 0.58125	1	2
seq1747	 0.21337	1	2
seq1008	 0.28043	1	0
seq405	-0.24965	1	1
seq458	 0.38055	1	1
seq769	 0.40309	1	2
seq1424	 0.13230	1	3
seq1464	 0.07967	1	2
seq1402	 0.27107	1	4
seq1253	 0.08502	1	4
seq951	 0.37043	1	2
seq1519	-0.18762	1	2
seq917	 0.80802	1	1
seq1188	 0.52536	1	2
seq54	 0.66682	1	1
seq1095	 0.13946	1	1
seq1048	 0.15958	1	1
seq938	 0.01097	1	0
seq1811	 0.47791	1	1
seq1506	 0.91859	1	0
seq440	 0.10280	1	3
seq330	-0.40307	1	4
seq1656	 0.25277	1	1
seq1645	 0.15036	1	0
seq366	 0.43338	1	4
seq1344	 0.76784	1	0
seq1014	 0.02787	1	1
seq550	 0.68980	1	2
seq875	 0.28271	1	1
seq125	 1.53853	1	4
seq264	 0.21898	1	4
seq1140	 0.77176	1	0
seq898	 0.47654	1	2
seq978	 0.38585	1	3
seq498	 0.99485	1	0
seq1723	-0.37358	1	0
seq1216	 1.08705	1	4
seq1057	-0.23177	1	4
seq1301	-0.10617	1	1
seq108	-0.56378	1	3
seq1790	 0.10784	1	2
seq884	 0.72236	1	2
seq102	 0.20687	1	3
seq356	 0.49410	1	3
seq727	-0.32374	1	2
seq1666	 0.82061	1	1
seq1083	 0.16755	1	3
seq561	 0.26597	1	2
seq669	 0.88743	1	1
seq868	 0.54841	1	1
seq1009	 0.04139	1	4
seq1069	 0.06665	1	3
seq1334	 0.29307	1	0
seq590	 0.15386	1	3
seq411	 0.81294	1	3
seq991	 0.48468	1	4
seq944	 0.39875	1	2
seq1830	-0.09371	1	3
seq833	 0.61075	1	0
seq275	 0.13128	1	2
seq88	 0.38287	1	1
seq1091	 0.48078	1	4
seq183	 0.63206	1	4
seq753	-0.17583	1	3
seq202	-0.70015	1	0
seq1407	 0.52526	1	1
seq605	 0.05251	1	4
seq100	 0.44542	1	4
seq328	 0.08717	1	3
seq487	-0.18154	1	1
seq1307	 0.31828	1	3
seq932	 0.19910	1	0
seq234	-0.58452	1	4
seq530	 0.27604	1	1
seq517	 0.94143	1	2
seq1472	 0.16106	1	1
seq822	 0.20858	1	4
seq956	-0.59298	1	3
seq1018	 0.10530	1	1
seq1093	 0.75115	1	3
seq632	 0.46412	1	2
seq1315	-0.09153	1	1
seq196	-0.23575	1	3
seq548	 1.01131	1	1
seq290	 0.81015	1	2
seq46	-0.23351	1	2
seq1242	-0.56582	1	2
seq1549	-0.13870	1	1
seq160	-0.22574	1	4
seq323	 0.32950	1	1
seq663	 1.03534	1	3
seq1817	-0.23228	1	1
seq1237	 0.45406	1	4
seq1768	-0.08478	1	0
seq1685	 0.30217	1	4
seq1149	 0.54408	1	3
seq1353	 0.39617	1	4
seq1219	 0.46824	1	2
seq973	 0.47172	1	1
seq378	 0.06336	1	2
seq712	 0.09957	1	3
seq1139	 0.62260	1	0
seq424	 0.18329	1	2
seq209	 0.07478	1	3
seq482	-0.47878	1	4
seq1191	 0.11816	1	1
seq584	 0.22954	1	1
seq739	-0.33407	1	4
seq816	 0.41870	1	3
seq1564	-0.15640	1	2
seq1500	-0.01203	1	0
seq8	-0.35978	1	4
seq5	 0.10111	1	3
seq1657	-0.63224	1	0
seq120	 1.02606	1	3
seq466	 0.36707	1	3
seq797	-0.22387	1	0
seq1515	-0.40522	1	2
seq967	 0.73801	1	0
seq673	 0.15039	1	4
seq837	-0.24819	1	1
seq1579	 0.46884	1	1
seq1277	 0.07057	1	0
seq1198	-0.12621	1	1
seq26	 0.01571	1	3
seq1248	 0.21741	1	2
seq1527	 0.33249	1	2
seq1126	 0.43995	1	3
seq1638	 0.20561	1	3
seq1246	 0.16016	1	3
seq347	 0.36950	1	3
seq1406	 0.60809	1	2
seq1082	 0.57961	1	4
seq353	 0.42418	1	4
seq1758	 0.30514	1	0
seq1180	 0.29193	1	2
seq162	 0.59001	1	0
seq1212	 0.59438	1	1
seq1273	 0.29800	1	4
seq350	-0.17153	1	1
seq574	-0.75788	1	4
seq864	 0.17275	1	1
seq75	 0.26173	1	3
seq1163	 0.48244	1	4
seq1264	 0.77258	1	3
seq301	 0.66212	1	3
seq270	 0.55475	1	4
seq173	 0.30991	1	1
seq1617	-0.33724	1	0
seq601	 0.09249	1	2
seq1640	 0.07744	1	3
seq532	 0.41693	1	0
seq955	 0.42410	1	0
seq1682	 0.21910	1	4
seq219	 0.61653	1	4
seq1486	 0.60764	1	1
seq253	 0.63796	1	0
seq1339	 0.03789	1	0
seq1728	 0.33766	1	2
seq608	 0.15409	1	1
seq154	 0.55754	1	1
seq1415	 0.68657	1	3
seq439	 0.55582	1	4
seq1182	 0.50930	1	0
seq694	 1.16118	1	0
seq972	 0.14632	1	1
seq862	-0.40753	1	4
seq716	-0.15707	1	2
seq855	 0.52737	1	3
seq136	 0.37596	1	1
seq1575	-0.32426	1	2
seq1087	 0.11088	1	4
seq1116	-0.22310	1	2
seq670	 0.54683	1	0
seq851	 0.22346	1	0
seq1589	-0.14582	1	1
seq861	-0.19572	1	0
seq17	 0.55433	1	3
seq1600	 0.35597	1	4
seq1538	 0.25699	1	0
seq1380	 0.11548	1	1
seq1373	 0.65716	1	3
seq20	-0.26788	1	4
seq296	 0.08677	1	2
seq954	 0.27816	1	1
seq1061	-0.43963	1	0
seq1427	-0.20459	1	1
seq1741	-0.56859	1	1
seq1503	-0.60748	1	0
seq831	-0.05015	1	2
seq1725	-0.06256	1	1
seq1187	-0.14542	1	4
seq1351	 0.26483	1	4
seq374	 0.16984	1	2
seq1445	-0.17067	1	4
seq1639	-0.21794	1	4
seq377	 0.26126	1	3
seq1197	 0.28714	1	0
seq1308	-0.19156	1	1
seq1080	 0.98365	1	4
seq994	 0.96573	1	0
seq1460	 0.57834	1	4
seq490	 0.36962	1	4
seq1605	 0.39616	1	4
seq683	 0.50366	1	3
seq1207	 0.70292	1	0
seq710	 0.65221	1	0
seq371	 0.96697	1	2
seq901	-0.50261	1	0
seq789	 0.54185	1	2
seq142	-0.07748	1	1
seq300	-0.12950	1	3
seq1361	 0.29300	1	2
seq1370	 0.11673	1	3
seq1828	-0.46296	1	2
seq697	 0.44915	1	4
seq1572	 0.49834	1	4
seq612	-0.21268	1	0
seq999	 0.10260	1	2
seq1276	 0.21699	1	0
seq1814	 0.30235	1	4
seq1441	 0.43652	1	1
seq1236	 0.19111	1	2
seq341	 0.49825	1	2
seq736	 0.32885	1	4
seq1448	 0.86127	1	3
seq772	 0.08513	1	3
seq463	 0.40571	1	4
seq720	 0.39883	1	4
seq665	 0.41198	1	4
seq570	 0.25689	1	1
seq701	 0.43741	1	3
seq1241	-0.40904	1	0
seq288	 0.31648	1	2
seq97	-0.17809	1	1
seq1818	 0.24230	1	2
seq1279	-0.33708	1	2
seq606	-0.23675	1	2
seq1290	 0.45228	1	3
seq1502	 0.40268	1	1
seq260	 0.98171	1	0
seq1697	 0.79846	1	4
seq1560	 0.37238	1	3
seq233	-0.45880	1	1
seq1557	 0.49303	1	0
seq321	 0.42718	1	3
seq1350	 0.29593	1	3
seq971	 0.82413	1	1
seq700	 0.70006	1	0
seq493	 0.69653	1	2
seq1405	 0.41094	1	4
seq926	 0.30984	1	0
seq1220	 0.31429	1	1
seq74	-0.54688	1	1
seq865	 0.95601	1	2
seq413	-0.08011	1	1
seq42	-0.09018	1	2
seq1235	 1.03767	1	4
seq1005	 0.12689	1	0
seq1314	 0.32132	1	2
seq262	 0.77713	1	2
seq1437	-0.71886	1	0
seq1539	-0.27384	1	2
seq489	 0.40037	1	4
seq1076	 0.53108	1	1
seq1189	 0.44919	1	0
seq1734	 0.35705	1	1
seq1749	 0.02507	1	1
seq506	-0.05548	1	1
seq1711	 0.35939	1	0
seq644	 1.06238	1	1
seq1524	-0.63044	1	4
seq662	 0.26620	1	4
seq1661	 0.75423	1	1
seq602	 0.00038	1	3
seq103	 0.71903	1	0
seq876	 0.64249	1	2
seq641	-0.01439	1	2
seq141	 0.81873	1	3
seq706	-0.21529	1	4
seq892	 0.15690	1	1
seq398	 0.48572	1	4
seq282	 0.32404	1	2
seq1716	 0.59638	1	4
seq210	 0.06661	1	1
seq1258	 1.06759	1	2
seq1718	-0.11321	1	0
seq629	-0.08385	1	3
seq513	 0.03312	1	0
seq761	 0.17406	1	4
seq1217	 0.34428	1	3
seq19	-0.38623	1	1
seq1183	-0.14174	1	1
seq48	 0.12213	1	1
seq1692	 0.13804	1	1
seq860	 0.38524	1	2
seq505	-0.26920	1	3
seq792	-0.35470	1	1
seq542	 0.63599	1	4
seq620	 0.03986	1	4
seq474	 0.04128	1	4
seq947	 0.15717	1	4
seq835	-0.23960	1	3
seq758	 0.91020	1	0
seq66	 0.00881	1	2
seq4	 0.36321	1	1
seq1374	 0.46052	1	0
seq1110	-0.18763	1	4
seq529	 0.15841	1	2
seq993	 0.55050	1	4
seq879	-0.61526	1	4
seq1449	-0.30929	1	2
seq1031	 0.73340	1	1
seq1245	 0.20293	1	3
seq292	 0.31685	1	0
seq1496	 1.00318	1	3
seq39	-0.45981	1	1
seq331	 0.09022	1	2
seq1457	 0.45280	1	1
seq1596	-0.17629	1	3
seq621	 0.06023	1	3
seq1010	 0.73858	1	0
seq502	 0.43419	1	2
seq124	 0.47686	1	2
seq709	 0.84884	1	0
seq1367	-0.53188	1	1
seq184	-0.07594	1	2
seq1293	 0.23833	1	0
seq1513	 0.33024	1	4
seq1382	 0.09828	1	2
seq143	 0.16221	1	3
seq1331	 0.47255	1	2
seq781	 0.35186	1	1
seq777	 0.48899	1	4
seq22	 0.57182	1	0
seq870	 0.03692	1	3
seq1648	-0.21217	1	0
seq346	 0.93514	1	2
seq1019	 0.04546	1	0
seq1313	 0.39572	1	2
seq144	 0.84302	1	4
seq359	 0.99296	1	4
seq303	-0.05615	1	4
seq1776	-0.07250	1	1
seq269	 0.24895	1	2
seq1282	 0.54370	1	0
seq1169	 1.07354	1	4
seq1409	 0.21713	1	0
seq910	 0.80194	1	1
seq327	 0.49817	1	3
seq844	 0.00082	1	0
seq1040	 0.60043	1	4
seq1004	-0.56795	1	0
seq358	 1.06818	1	3
seq372	 0.27582	1	1
seq443	 0.31907	1	0
seq1228	-0.02972	1	1
seq1348	 0.21297	1	1
seq122	 0.08200	1	0
seq1780	-0.52468	1	2
seq1211	 0.14444	1	0
seq1783	 0.03663	1	1
seq1545	 0.37570	1	3
